;age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;target;post_campaign_action
4023;43;unemployed;married;secondary;no;3529.0;no;no;cellular;5;feb;169;2;-1;0;unknown;no;0
4024;48;blue-collar;single;tertiary;no;2330.0;yes;no;unknown;4;jun;15;1;-1;0;unknown;no;1
4025;41;blue-collar;married;secondary;no;1334.0;yes;no;cellular;20;apr;234;5;-1;0;unknown;no;0
4026;32;self-employed;married;tertiary;no;3601.0;no;no;cellular;22;aug;171;15;-1;0;unknown;no;1
4027;45;technician;married;tertiary;no;265.0;no;no;cellular;28;aug;14;3;-1;0;unknown;no;1
4028;52;admin.;single;unknown;no;2227.0;no;no;cellular;24;feb;242;2;-1;0;unknown;yes;1
4029;37;self-employed;married;secondary;no;487.0;no;yes;cellular;27;aug;155;15;-1;0;unknown;no;1
4030;38;blue-collar;divorced;secondary;no;0.0;yes;no;cellular;11;may;580;1;173;1;failure;no;0
4031;36;services;single;secondary;no;174.0;yes;no;unknown;7;may;223;2;-1;0;unknown;no;0
4032;58;retired;married;secondary;no;14412.0;no;no;cellular;18;nov;297;1;-1;0;unknown;no;0
4033;37;management;married;tertiary;no;3288.0;no;no;;8;aug;124;2;-1;0;unknown;no;1
4034;30;technician;single;secondary;no;57.0;no;no;cellular;2;feb;465;2;-1;0;unknown;no;0
4035;47;technician;married;secondary;no;2246.0;yes;no;cellular;10;jul;330;1;-1;0;unknown;no;0
4036;40;technician;married;secondary;no;;yes;no;cellular;20;nov;153;2;183;2;failure;no;1
4037;42;management;divorced;tertiary;no;0.0;no;no;unknown;19;may;131;2;-1;0;unknown;no;0
4038;71;unknown;married;tertiary;no;353.0;no;no;cellular;27;jan;208;1;93;2;failure;no;1
4039;54;blue-collar;married;secondary;no;448.0;yes;yes;cellular;5;aug;98;1;-1;0;unknown;no;0
4040;53;entrepreneur;married;primary;no;27.0;yes;no;telephone;10;sep;230;3;-1;0;unknown;yes;1
4041;33;blue-collar;divorced;secondary;no;474.0;no;no;cellular;22;jul;400;2;-1;0;unknown;no;0
4042;30;technician;single;;no;1185.0;yes;no;cellular;30;apr;284;1;339;1;failure;no;0
4043;39;services;divorced;secondary;no;282.0;yes;no;cellular;17;jul;243;1;-1;0;unknown;no;0
4044;32;blue-collar;married;secondary;no;2.0;yes;no;cellular;15;may;16;9;309;1;failure;no;0
4045;34;technician;single;secondary;no;60.0;no;no;cellular;7;aug;274;2;-1;0;unknown;no;1
4046;39;unknown;single;tertiary;no;3972.0;no;no;cellular;30;jul;122;3;-1;0;unknown;no;0
4047;75;retired;married;secondary;no;26452.0;no;no;telephone;15;jul;219;2;-1;0;unknown;no;0
4048;33;admin.;divorced;secondary;no;818.0;yes;yes;cellular;16;apr;301;3;-1;0;unknown;no;0
4049;40;services;married;secondary;no;9374.0;yes;no;cellular;21;nov;7;8;185;1;unknown;no;1
4050;37;technician;married;unknown;no;47.0;no;no;unknown;19;jun;374;3;-1;0;unknown;no;0
4051;69;retired;married;primary;no;279.0;no;no;telephone;12;aug;26;1;-1;0;unknown;no;0
4052;52;unemployed;married;primary;no;20.0;yes;no;telephone;28;jan;172;1;-1;0;unknown;no;0
4053;31;admin.;divorced;secondary;no;360.0;no;no;cellular;15;may;332;1;297;2;other;no;1
4054;28;technician;single;secondary;no;1532.0;no;no;cellular;22;may;253;1;107;5;failure;no;0
4055;29;management;single;tertiary;no;1673.0;no;no;cellular;16;aug;200;2;159;3;other;no;1
4056;46;services;married;secondary;no;2420.0;no;no;;19;nov;405;2;-1;0;unknown;no;1
4057;28;blue-collar;married;secondary;no;100.0;yes;yes;unknown;27;may;132;2;-1;0;unknown;no;1
4058;41;admin.;married;secondary;no;0.0;no;no;unknown;20;jun;89;1;-1;0;unknown;no;1
4059;42;technician;divorced;secondary;no;;no;yes;unknown;5;aug;86;1;-1;0;unknown;no;0
4060;34;admin.;single;secondary;no;296.0;no;no;cellular;7;jul;147;4;-1;0;unknown;no;1
4061;28;blue-collar;married;secondary;no;2788.0;yes;no;unknown;6;jun;369;2;-1;0;unknown;yes;0
4062;43;management;single;secondary;no;109.0;yes;no;unknown;27;may;64;3;-1;0;unknown;no;1
4063;32;technician;married;secondary;no;485.0;no;no;cellular;26;aug;98;14;-1;0;unknown;no;0
4064;33;technician;single;tertiary;no;125.0;no;no;telephone;29;aug;66;2;-1;0;unknown;no;0
4065;70;retired;married;secondary;no;616.0;no;no;cellular;27;apr;149;2;182;1;failure;no;0
4066;36;services;married;secondary;no;3064.0;yes;no;telephone;26;aug;240;3;107;4;failure;no;0
4067;53;technician;married;secondary;no;206.0;no;no;cellular;26;aug;87;6;-1;0;unknown;no;1
4068;30;blue-collar;single;secondary;no;6900.0;no;no;cellular;21;nov;816;1;-1;0;unknown;no;0
4069;45;services;divorced;secondary;no;-179.0;no;no;unknown;3;jul;155;2;-1;0;unknown;no;0
4070;31;services;single;secondary;no;481.0;yes;no;cellular;20;nov;106;2;183;2;failure;no;0
4071;28;admin.;married;secondary;no;12.0;yes;no;cellular;30;jan;73;3;256;3;other;no;1
4072;45;blue-collar;married;primary;no;0.0;no;no;unknown;23;may;574;5;-1;0;unknown;no;1
4073;51;;married;tertiary;no;176.0;yes;yes;unknown;1;jun;8;1;687;2;failure;no;0
4074;53;management;married;primary;no;4086.0;no;no;unknown;20;jun;14;3;-1;0;unknown;no;0
4075;40;technician;married;secondary;no;257.0;yes;no;unknown;16;may;731;4;-1;0;unknown;no;0
4076;53;blue-collar;married;primary;no;53.0;yes;no;cellular;7;apr;208;1;140;1;failure;no;1
4077;31;blue-collar;divorced;secondary;no;6.0;yes;no;cellular;29;jan;821;1;-1;0;unknown;no;0
4078;30;management;married;tertiary;no;562.0;no;no;cellular;21;aug;137;4;-1;0;unknown;no;0
4079;53;entrepreneur;married;secondary;no;-118.0;yes;no;unknown;9;may;101;3;-1;0;unknown;no;0
4080;40;blue-collar;married;primary;no;2805.0;yes;no;cellular;14;may;173;6;353;23;failure;no;0
4081;26;management;single;secondary;no;565.0;yes;no;unknown;6;jun;582;11;-1;0;unknown;no;0
4082;47;blue-collar;married;secondary;no;0.0;yes;no;cellular;21;jul;676;1;-1;0;unknown;no;0
4083;51;management;married;tertiary;no;1612.0;no;no;cellular;16;mar;384;1;182;5;failure;no;0
4084;45;unemployed;married;primary;no;180.0;yes;yes;unknown;27;may;62;2;-1;0;unknown;no;0
4085;35;management;married;tertiary;no;0.0;yes;no;cellular;21;jul;295;3;-1;0;unknown;no;0
4086;36;management;single;tertiary;no;876.0;yes;no;unknown;23;may;241;2;-1;0;unknown;no;0
4087;57;admin.;married;secondary;no;2137.0;no;no;telephone;8;jul;132;7;-1;0;unknown;no;0
4088;42;blue-collar;married;primary;no;;yes;no;telephone;31;jul;175;2;-1;0;unknown;no;0
4089;32;blue-collar;married;secondary;yes;-53.0;yes;no;;16;apr;648;1;272;1;other;yes;1
4090;30;management;married;tertiary;no;944.0;no;no;cellular;29;oct;251;2;-1;0;unknown;yes;0
4091;36;technician;married;secondary;no;2394.0;no;no;cellular;14;aug;184;2;-1;0;unknown;no;1
4092;43;technician;married;secondary;no;297.0;yes;no;cellular;14;oct;119;3;-1;0;unknown;no;0
4093;69;retired;single;tertiary;no;2144.0;no;no;cellular;29;jul;417;1;184;4;success;yes;1
4094;31;technician;single;tertiary;no;969.0;no;no;cellular;15;jun;95;1;-1;0;unknown;no;1
4095;35;technician;married;secondary;no;0.0;no;no;cellular;14;jul;125;2;-1;0;unknown;no;0
4096;26;entrepreneur;married;tertiary;no;37.0;yes;yes;cellular;6;may;207;1;363;2;failure;no;0
4097;46;technician;married;secondary;no;410.0;no;yes;cellular;21;nov;162;5;-1;0;unknown;no;0
4098;30;technician;married;secondary;no;1211.0;yes;no;cellular;18;may;176;1;-1;0;unknown;no;1
4099;33;unknown;single;tertiary;no;71.0;no;no;cellular;22;aug;107;6;-1;0;unknown;no;1
4100;34;management;married;tertiary;no;436.0;yes;no;cellular;17;apr;28;1;345;1;failure;no;0
4101;48;blue-collar;married;primary;no;559.0;yes;no;unknown;15;may;1231;2;-1;0;unknown;no;1
4102;31;management;married;tertiary;no;1170.0;no;no;cellular;20;aug;200;4;-1;0;unknown;no;0
4103;46;management;divorced;tertiary;no;25.0;no;no;;26;may;103;2;-1;0;unknown;no;0
4104;40;services;married;secondary;no;1325.0;no;no;unknown;11;jun;150;2;-1;0;unknown;no;0
4105;39;entrepreneur;married;secondary;no;0.0;no;no;cellular;21;nov;108;7;-1;0;unknown;no;0
4106;33;technician;single;secondary;no;647.0;yes;yes;;4;feb;124;1;273;1;other;no;0
4107;50;blue-collar;married;primary;no;2142.0;yes;no;cellular;29;jan;309;2;224;1;other;no;1
4108;84;retired;divorced;primary;no;639.0;no;no;;18;may;353;3;-1;0;unknown;yes;1
4109;40;blue-collar;married;primary;no;177.0;yes;yes;telephone;21;jul;742;4;-1;0;unknown;no;0
4110;55;management;married;tertiary;no;;no;no;cellular;4;aug;200;1;-1;0;unknown;no;0
4111;40;services;divorced;secondary;no;1959.0;yes;no;unknown;30;may;177;1;-1;0;unknown;no;0
4112;46;admin.;married;primary;no;;no;no;telephone;4;feb;151;2;-1;0;unknown;no;0
4113;43;self-employed;single;tertiary;no;0.0;no;no;unknown;19;jun;147;1;-1;0;unknown;no;0
4114;34;blue-collar;married;secondary;no;;yes;no;unknown;29;may;193;6;-1;0;unknown;no;0
4115;35;technician;single;secondary;no;126.0;no;no;cellular;22;aug;112;2;-1;0;unknown;no;0
4116;57;retired;married;;no;1621.0;yes;no;unknown;19;jun;108;1;-1;0;unknown;no;0
4117;25;student;single;secondary;no;8.0;no;no;cellular;22;apr;107;2;-1;0;unknown;yes;1
4118;32;self-employed;married;tertiary;no;189.0;yes;no;unknown;6;jun;106;2;-1;0;unknown;no;0
4119;52;retired;single;secondary;no;316.0;no;no;cellular;12;may;463;3;-1;0;unknown;no;1
4120;31;self-employed;single;tertiary;yes;-282.0;yes;no;cellular;20;nov;131;3;-1;0;unknown;no;0
4121;34;management;married;tertiary;no;-308.0;yes;no;cellular;30;apr;140;2;-1;0;unknown;no;0
4122;42;technician;divorced;secondary;no;;no;no;cellular;19;aug;163;4;-1;0;unknown;no;1
4123;47;blue-collar;divorced;primary;no;126.0;yes;no;unknown;3;jun;2456;2;-1;0;unknown;yes;0
4124;50;self-employed;divorced;tertiary;no;13.0;yes;no;cellular;20;apr;76;1;-1;0;unknown;yes;0
4125;30;technician;married;secondary;no;-393.0;yes;yes;cellular;16;jul;435;1;-1;0;unknown;yes;0
4126;33;services;single;secondary;no;358.0;yes;no;cellular;7;may;302;1;356;3;failure;no;1
4127;56;technician;single;tertiary;no;917.0;no;no;unknown;9;jun;306;1;-1;0;unknown;no;0
4128;34;;divorced;secondary;no;1268.0;yes;no;cellular;15;may;259;3;-1;0;unknown;no;0
4129;33;technician;married;secondary;no;-163.0;yes;yes;cellular;8;aug;502;2;-1;0;unknown;no;1
4130;32;management;single;tertiary;no;473.0;yes;no;cellular;11;may;72;2;361;1;other;no;1
4131;34;management;married;tertiary;no;4831.0;yes;no;cellular;4;feb;265;1;-1;0;unknown;no;1
4132;37;technician;married;secondary;no;1063.0;yes;no;cellular;31;jul;413;2;-1;0;unknown;no;1
4133;30;management;married;secondary;no;;yes;no;cellular;12;may;756;3;-1;0;unknown;no;0
4134;29;blue-collar;married;secondary;no;424.0;yes;yes;unknown;14;may;241;2;-1;0;unknown;no;1
4135;56;unemployed;divorced;primary;no;802.0;no;no;telephone;3;feb;258;2;-1;0;unknown;no;1
4136;31;management;married;;no;430.0;yes;no;cellular;25;jul;137;16;-1;0;unknown;no;0
4137;59;unknown;married;unknown;no;3940.0;no;no;unknown;5;jun;48;2;-1;0;unknown;no;0
4138;36;housemaid;married;secondary;no;2880.0;no;no;unknown;12;jun;283;1;-1;0;unknown;no;0
4139;51;blue-collar;divorced;secondary;no;1069.0;yes;no;unknown;30;may;247;2;-1;0;unknown;no;1
4140;54;self-employed;divorced;primary;no;4382.0;yes;no;;18;may;193;4;-1;0;unknown;no;0
4141;37;management;married;tertiary;no;0.0;no;no;cellular;11;mar;129;4;107;2;failure;no;1
4142;32;technician;married;tertiary;no;3939.0;no;no;cellular;8;aug;209;2;-1;0;unknown;no;0
4143;42;;married;tertiary;no;753.0;no;no;unknown;17;jun;31;1;-1;0;unknown;no;0
4144;29;blue-collar;married;secondary;no;358.0;no;no;cellular;21;jul;88;5;-1;0;unknown;no;0
4145;52;blue-collar;married;primary;no;1141.0;yes;no;cellular;12;may;22;5;-1;0;unknown;no;0
4146;40;technician;married;secondary;no;1259.0;no;no;unknown;20;may;234;5;-1;0;unknown;no;0
4147;30;services;married;secondary;no;227.0;no;yes;unknown;3;jun;23;1;-1;0;unknown;no;0
4148;55;entrepreneur;divorced;secondary;no;538.0;yes;no;cellular;7;aug;353;2;-1;0;unknown;yes;0
4149;49;management;married;tertiary;no;92.0;yes;no;;6;may;221;2;-1;0;unknown;no;1
4150;33;technician;married;tertiary;no;8023.0;no;no;cellular;25;feb;196;1;87;4;failure;no;0
4151;32;services;single;secondary;no;2478.0;no;yes;cellular;20;nov;395;1;-1;0;unknown;no;0
4152;21;student;single;secondary;no;6844.0;no;no;cellular;14;aug;126;3;127;7;other;no;0
4153;42;technician;married;secondary;no;440.0;yes;no;cellular;3;feb;13;5;-1;0;unknown;no;1
4154;56;self-employed;married;secondary;no;800.0;no;yes;cellular;9;jul;170;1;-1;0;unknown;no;0
4155;39;unknown;single;secondary;no;914.0;no;no;unknown;5;jun;20;1;-1;0;unknown;no;1
4156;30;entrepreneur;single;secondary;no;638.0;no;no;cellular;14;jul;358;6;-1;0;unknown;no;0
4157;55;retired;married;secondary;no;159.0;no;no;cellular;28;aug;159;1;-1;0;unknown;no;0
4158;43;blue-collar;married;primary;no;483.0;yes;no;cellular;12;may;225;3;-1;0;unknown;no;1
4159;53;unemployed;married;secondary;no;94.0;no;no;cellular;10;aug;493;1;181;14;success;yes;1
4160;57;retired;married;secondary;no;1044.0;no;no;telephone;11;jan;585;1;192;2;success;yes;1
4161;39;self-employed;single;unknown;no;0.0;no;no;unknown;20;jun;13;11;-1;0;unknown;no;1
4162;56;technician;divorced;tertiary;no;401.0;yes;no;telephone;20;nov;26;1;-1;0;unknown;no;1
4163;29;services;single;unknown;no;33.0;no;no;unknown;1;jul;161;1;-1;0;unknown;no;1
4164;38;blue-collar;married;primary;no;506.0;yes;yes;unknown;12;jun;122;1;-1;0;unknown;no;0
4165;59;management;married;tertiary;no;1881.0;no;no;cellular;19;nov;456;2;-1;0;unknown;no;1
4166;42;technician;single;unknown;no;344.0;yes;no;unknown;3;jun;26;7;-1;0;unknown;no;1
4167;46;blue-collar;married;primary;no;0.0;yes;no;unknown;12;may;51;9;-1;0;unknown;no;0
4168;31;admin.;married;secondary;no;3.0;yes;no;cellular;28;jul;37;12;-1;0;unknown;no;1
4169;35;services;divorced;secondary;no;221.0;yes;no;cellular;14;may;150;1;360;1;failure;no;1
4170;50;self-employed;married;secondary;no;36.0;no;no;cellular;13;aug;104;10;-1;0;unknown;no;0
4171;42;blue-collar;married;primary;no;969.0;yes;no;cellular;13;may;721;1;-1;0;unknown;no;1
4172;36;services;single;secondary;no;760.0;no;no;unknown;20;jun;9;13;-1;0;unknown;no;0
4173;25;admin.;single;tertiary;no;220.0;no;no;cellular;26;may;68;1;-1;0;unknown;no;1
4174;42;management;single;tertiary;no;10907.0;no;no;cellular;4;may;74;3;-1;0;unknown;no;0
4175;27;student;single;tertiary;no;-148.0;yes;no;cellular;11;sep;146;3;224;1;other;no;0
4176;32;unknown;married;primary;no;415.0;yes;no;unknown;2;jun;777;4;-1;0;unknown;yes;1
4177;57;management;married;tertiary;no;1341.0;yes;no;unknown;8;may;339;2;-1;0;unknown;no;1
4178;48;blue-collar;married;secondary;no;865.0;yes;no;cellular;13;may;78;2;-1;0;unknown;no;0
4179;34;blue-collar;divorced;secondary;no;-566.0;yes;no;unknown;26;may;248;2;-1;0;unknown;no;0
4180;33;services;married;secondary;no;;yes;yes;unknown;20;may;201;1;-1;0;unknown;no;0
4181;26;technician;single;secondary;no;1275.0;yes;no;unknown;20;jun;18;9;-1;0;unknown;no;1
4182;50;blue-collar;married;secondary;no;579.0;no;no;cellular;26;aug;83;4;-1;0;unknown;no;1
4183;60;technician;single;tertiary;no;2934.0;no;no;cellular;8;aug;233;2;-1;0;unknown;no;0
4184;47;management;married;tertiary;no;6637.0;yes;no;cellular;17;apr;174;2;-1;0;unknown;no;1
4185;31;management;married;tertiary;no;271.0;no;no;cellular;18;nov;89;1;-1;0;unknown;no;0
4186;52;technician;married;tertiary;no;0.0;no;no;cellular;9;aug;145;3;94;4;success;no;1
4187;36;services;married;secondary;no;472.0;yes;no;unknown;19;jun;1017;1;-1;0;unknown;no;0
4188;43;blue-collar;married;primary;no;487.0;yes;no;unknown;7;may;548;2;-1;0;unknown;no;0
4189;30;technician;single;tertiary;no;699.0;yes;no;unknown;11;aug;213;4;-1;0;unknown;no;0
4190;32;blue-collar;married;secondary;no;150.0;no;no;cellular;5;feb;210;1;-1;0;unknown;no;0
4191;31;management;single;tertiary;no;1130.0;yes;no;cellular;17;apr;224;3;74;4;failure;no;1
4192;29;management;single;secondary;no;584.0;yes;no;unknown;16;jun;541;19;-1;0;unknown;no;0
4193;48;services;divorced;secondary;no;3186.0;no;yes;cellular;9;apr;104;1;-1;0;unknown;no;1
4194;32;services;single;secondary;no;133.0;no;no;cellular;15;apr;171;1;-1;0;unknown;yes;0
4195;30;housemaid;single;tertiary;no;868.0;no;no;unknown;7;aug;387;2;-1;0;unknown;no;0
4196;48;blue-collar;married;secondary;no;480.0;yes;no;cellular;15;may;830;1;352;2;failure;yes;1
4197;51;blue-collar;married;unknown;no;1883.0;yes;no;unknown;5;may;57;1;-1;0;unknown;no;0
4198;34;management;married;tertiary;no;606.0;no;no;cellular;20;apr;97;1;-1;0;unknown;yes;0
4199;35;blue-collar;married;secondary;no;603.0;yes;no;cellular;17;apr;474;2;-1;0;unknown;no;1
4200;49;management;single;primary;no;548.0;no;no;telephone;31;jul;115;6;-1;0;unknown;no;0
4201;36;unemployed;married;secondary;no;-872.0;yes;yes;cellular;20;nov;153;1;183;1;failure;no;0
4202;37;blue-collar;divorced;secondary;no;33.0;yes;no;cellular;20;nov;106;2;167;1;failure;no;0
4203;37;management;married;tertiary;no;1689.0;yes;no;unknown;29;may;645;2;-1;0;unknown;no;1
4204;49;blue-collar;married;primary;no;902.0;no;no;unknown;9;jun;210;2;-1;0;unknown;no;0
4205;44;services;divorced;secondary;no;0.0;yes;yes;unknown;13;may;97;1;-1;0;unknown;no;0
4206;40;student;married;secondary;no;260.0;no;no;;19;nov;52;1;152;6;failure;no;1
4207;57;technician;married;secondary;no;589.0;yes;no;cellular;2;feb;223;1;76;4;failure;no;0
4208;39;technician;married;secondary;no;626.0;yes;no;cellular;11;may;126;2;-1;0;unknown;no;1
4209;38;services;married;secondary;no;0.0;no;yes;cellular;16;jul;1473;6;-1;0;unknown;no;0
4210;51;blue-collar;divorced;secondary;no;78.0;yes;no;unknown;27;may;723;2;-1;0;unknown;no;0
4211;27;blue-collar;single;secondary;no;3792.0;no;no;cellular;22;apr;279;2;-1;0;unknown;yes;0
4212;38;blue-collar;single;tertiary;no;14058.0;no;no;telephone;17;jul;293;20;-1;0;unknown;no;0
4213;30;technician;single;;no;-522.0;yes;yes;cellular;5;may;670;2;286;6;failure;yes;1
4214;36;student;single;unknown;no;;no;no;unknown;18;jun;359;2;-1;0;unknown;no;1
4215;37;unemployed;married;secondary;no;1978.0;no;no;cellular;9;sep;404;1;182;1;success;yes;1
4216;53;admin.;married;secondary;no;459.0;no;no;cellular;14;oct;317;6;192;1;success;no;0
4217;38;unemployed;married;tertiary;no;2812.0;yes;no;cellular;30;apr;830;1;-1;0;unknown;yes;1
4218;48;management;married;tertiary;no;5057.0;no;yes;cellular;19;nov;37;1;-1;0;unknown;no;0
4219;26;housemaid;married;secondary;no;-759.0;yes;no;cellular;11;jul;191;1;-1;0;unknown;no;0
4220;33;blue-collar;single;secondary;no;-416.0;yes;no;unknown;16;may;767;2;-1;0;unknown;yes;1
4221;47;technician;married;unknown;no;2106.0;yes;no;unknown;6;may;168;1;-1;0;unknown;no;0
4222;45;management;divorced;tertiary;no;220.0;yes;no;unknown;18;jun;89;4;-1;0;unknown;no;0
4223;32;blue-collar;divorced;secondary;no;0.0;yes;no;unknown;2;jun;746;2;-1;0;unknown;no;0
4224;69;retired;married;;no;426.0;no;no;telephone;9;mar;225;1;90;1;unknown;yes;1
4225;65;unknown;married;unknown;no;4717.0;no;no;telephone;6;aug;256;1;-1;0;unknown;yes;0
4226;37;blue-collar;married;secondary;no;395.0;yes;no;unknown;6;may;219;2;-1;0;unknown;no;0
4227;45;blue-collar;divorced;primary;no;0.0;yes;no;cellular;21;jul;211;2;-1;0;unknown;no;0
4228;36;blue-collar;married;secondary;no;-206.0;yes;no;;8;may;177;2;-1;0;unknown;no;0
4229;62;self-employed;divorced;tertiary;no;6.0;yes;no;cellular;13;oct;216;1;183;4;success;yes;1
4230;37;management;married;tertiary;no;4039.0;no;yes;cellular;25;jul;106;2;-1;0;unknown;no;1
4231;39;services;divorced;secondary;no;687.0;yes;no;cellular;9;jul;869;1;-1;0;unknown;yes;1
4232;38;technician;single;secondary;no;-242.0;yes;no;cellular;18;may;1173;3;278;6;success;yes;1
4233;31;management;married;tertiary;no;582.0;yes;no;cellular;15;jul;58;2;-1;0;unknown;no;0
4234;58;blue-collar;divorced;primary;no;8218.0;yes;no;cellular;31;jul;124;10;-1;0;unknown;no;0
4235;44;management;single;tertiary;no;1424.0;yes;no;cellular;8;aug;201;2;-1;0;unknown;no;1
4236;31;blue-collar;married;secondary;no;92.0;yes;no;unknown;16;may;688;1;-1;0;unknown;yes;1
4237;33;technician;single;secondary;no;2085.0;no;no;cellular;9;feb;501;2;-1;0;unknown;yes;1
4238;36;technician;single;tertiary;no;197.0;no;no;cellular;30;apr;260;1;-1;0;unknown;yes;0
4239;31;technician;single;;no;2305.0;no;no;cellular;4;aug;139;1;-1;0;unknown;no;0
4240;45;admin.;married;secondary;no;-547.0;yes;no;unknown;3;jun;214;2;-1;0;unknown;no;0
4241;30;technician;single;tertiary;no;411.0;no;no;cellular;21;apr;142;1;-1;0;unknown;no;0
4242;34;;married;secondary;no;584.0;yes;no;cellular;18;jul;154;2;-1;0;unknown;no;0
4243;34;management;married;tertiary;no;997.0;yes;yes;cellular;21;nov;81;1;-1;0;unknown;no;0
4244;39;admin.;divorced;secondary;no;83.0;yes;no;cellular;30;jul;69;6;-1;0;unknown;no;1
4245;41;management;married;tertiary;no;6563.0;no;no;cellular;27;aug;136;8;-1;0;unknown;no;0
4246;32;services;single;secondary;no;0.0;yes;no;cellular;31;jul;99;13;-1;0;unknown;no;0
4247;32;management;single;tertiary;no;0.0;no;no;cellular;21;nov;9;6;-1;0;unknown;no;0
4248;36;blue-collar;married;primary;no;398.0;yes;no;;12;jun;278;1;-1;0;unknown;no;1
4249;35;admin.;married;tertiary;no;1145.0;yes;no;cellular;2;feb;82;2;-1;0;unknown;no;0
4250;32;management;single;tertiary;no;2.0;yes;no;cellular;11;sep;100;2;-1;0;unknown;yes;1
